CustomerID,monetary_value,max_date,min_date,frequency,itens_total,recency,total_time
14339,309.52,2011-04-11T11:06:00Z,2011-04-11T11:06:00Z,1,168,242.0715277777778,241.1611111111111
14340,134.7,2011-05-05T09:44:00Z,2011-05-05T09:44:00Z,1,58,218.12847222222223,217.21805555555557
14341,1990.07,2011-10-25T15:48:00Z,2011-01-25T13:55:00Z,8,1204,44.87569444444444,43.96527777777778
14342,339.8,2011-11-18T13:21:00Z,2011-05-13T13:50:00Z,4,231,20.977777777777778,20.06736111111111
14344,686.7800000000001,2011-08-04T13:51:00Z,2010-12-06T11:58:00Z,8,396,126.95694444444445,126.04652777777778
14345,108.97999999999999,2011-11-01T09:51:00Z,2011-11-01T09:51:00Z,1,50,38.12361111111111,37.21319444444445
14346,895.96,2011-08-11T09:47:00Z,2011-02-15T13:52:00Z,2,566,120.12638888888888,119.21597222222222
14348,409.57,2011-03-24T16:23:00Z,2011-03-24T16:23:00Z,1,183,259.8513888888889,258.94097222222223
14349,133.5,2011-11-29T15:39:00Z,2011-11-29T15:39:00Z,1,86,9.881944444444445,8.971527777777778
14350,282.93,2011-03-10T14:14:00Z,2011-03-10T14:14:00Z,1,183,273.94097222222223,273.03055555555557
14351,51,2011-06-28T11:56:00Z,2011-06-28T11:56:00Z,1,12,164.03680555555556,163.1263888888889
14352,941.0600000000001,2011-07-05T15:41:00Z,2011-03-11T14:58:00Z,4,494,156.88055555555556,155.9701388888889
14353,90.6,2011-05-08T16:06:00Z,2011-05-08T16:06:00Z,1,64,214.86319444444445,213.95277777777778
14354,126.17999999999999,2011-12-04T11:32:00Z,2011-11-09T15:36:00Z,2,114,5.053472222222222,4.143055555555556
14355,174.4,2010-12-09T12:16:00Z,2010-12-09T12:16:00Z,1,92,365.0229166666667,364.1125
14356,496.83,2011-09-21T09:18:00Z,2011-09-19T14:43:00Z,2,263,79.14652777777778,78.23611111111111
14357,225.12,2011-10-27T16:23:00Z,2011-10-27T16:23:00Z,1,147,42.85138888888889,41.94097222222222
14359,869.98,2011-11-20T13:17:00Z,2011-09-13T09:03:00Z,3,368,18.980555555555554,18.070138888888888
14360,1912.53,2011-11-08T09:12:00Z,2011-09-06T11:58:00Z,4,1125,31.150694444444444,30.240277777777777
14362,138.75,2011-11-17T15:08:00Z,2011-11-17T15:08:00Z,1,95,21.903472222222224,20.993055555555557
14364,1388.8,2011-08-23T11:01:00Z,2011-05-12T12:56:00Z,8,602,108.075,107.16458333333334
14367,8385.34,2011-12-01T13:19:00Z,2011-03-08T14:12:00Z,16,3997,7.979166666666667,7.06875
14368,125.1,2011-01-24T09:52:00Z,2011-01-24T09:52:00Z,1,34,319.12291666666664,318.2125
14371,100.5,2011-02-17T16:35:00Z,2011-02-17T16:35:00Z,1,34,294.84305555555557,293.9326388888889
14373,26.1,2010-12-16T15:40:00Z,2010-12-16T15:40:00Z,1,14,357.88125,356.97083333333336
14375,235.56,2011-06-07T13:44:00Z,2011-06-07T13:44:00Z,1,184,184.96180555555554,184.05138888888888
14377,366.15,2011-06-01T13:32:00Z,2011-03-22T13:38:00Z,2,61,190.9701388888889,190.05972222222223
14379,348.1,2011-10-26T16:43:00Z,2011-02-17T15:03:00Z,2,292,43.8375,42.927083333333336
14381,202.68,2011-10-18T17:10:00Z,2011-10-18T17:10:00Z,1,146,51.81875,50.90833333333333
14382,448.58,2011-11-13T16:18:00Z,2011-11-13T16:18:00Z,1,430,25.854861111111113,24.944444444444443
14383,1051.52,2011-11-01T15:53:00Z,2011-06-29T10:18:00Z,3,586,37.87222222222222,36.96180555555556
14385,202.11,2011-11-30T15:36:00Z,2011-11-16T11:55:00Z,3,159,8.884027777777778,7.973611111111111
14386,142.4,2011-02-16T09:45:00Z,2011-02-16T09:45:00Z,1,54,296.1277777777778,295.21736111111113
14387,1631.65,2011-11-07T12:29:00Z,2011-08-22T14:13:00Z,3,790,32.013888888888886,31.103472222222223
14388,2902.61,2011-11-29T13:32:00Z,2010-12-02T11:02:00Z,8,1718,9.970138888888888,9.059722222222222
14389,809.44,2011-10-05T15:17:00Z,2011-06-02T12:04:00Z,2,462,64.89722222222223,63.986805555555556
14390,3801.82,2011-11-29T13:49:00Z,2010-12-02T11:57:00Z,9,1666,9.958333333333334,9.047916666666667
14393,67.95,2011-05-05T18:16:00Z,2011-05-05T18:16:00Z,1,13,217.77291666666667,216.8625
14395,3467.16,2011-12-07T14:34:00Z,2010-12-02T18:15:00Z,9,1688,1.9270833333333333,1.0166666666666666
14396,475.49,2011-10-05T16:09:00Z,2010-12-03T15:19:00Z,2,224,64.86111111111111,63.950694444444444
14397,1296.92,2011-12-07T09:22:00Z,2011-05-10T12:25:00Z,17,846,2.14375,1.2333333333333334
14400,326.48,2011-07-13T15:50:00Z,2011-07-13T15:50:00Z,1,232,148.87430555555557,147.9638888888889
14401,3114.14,2011-12-05T13:30:00Z,2010-12-15T09:07:00Z,13,2538,3.9715277777777778,3.061111111111111
14403,333.45,2011-05-06T16:48:00Z,2011-04-06T14:23:00Z,2,55,216.83402777777778,215.92361111111111
14404,1197.23,2011-11-06T12:30:00Z,2010-12-05T16:00:00Z,6,648,33.013194444444444,32.102777777777774
14406,126.15,2011-08-12T16:54:00Z,2011-08-12T16:54:00Z,1,41,118.82986111111111,117.91944444444445
14407,998.03,2011-08-24T14:02:00Z,2011-03-08T11:59:00Z,5,664,106.94930555555555,106.03888888888889
14408,1878.23,2011-11-29T11:41:00Z,2011-03-20T14:41:00Z,7,1150,10.047222222222222,9.136805555555556
14409,909.4200000000001,2011-09-29T18:18:00Z,2011-01-25T11:18:00Z,4,545,70.77152777777778,69.86111111111111
14410,1100.27,2011-09-08T15:08:00Z,2011-02-07T09:36:00Z,9,567,91.90347222222222,90.99305555555556
14411,723,2011-02-02T10:56:00Z,2011-02-02T10:56:00Z,1,132,310.0784722222222,309.16805555555555
14412,633.93,2011-10-28T10:45:00Z,2011-09-28T08:48:00Z,2,586,42.08611111111111,41.175694444444446
14413,121.05,2010-12-12T13:37:00Z,2010-12-12T13:37:00Z,1,67,361.96666666666664,361.05625
14414,1073.22,2011-09-09T12:09:00Z,2010-12-16T11:11:00Z,7,1350,91.02777777777777,90.11736111111111
14415,5484.86,2011-12-08T14:38:00Z,2010-12-14T13:31:00Z,13,2697,0.9243055555555556,0.013888888888888888
14416,189.5,2011-11-17T15:22:00Z,2011-10-28T15:10:00Z,2,158,21.89375,20.983333333333334
14418,1583.94,2011-12-06T11:39:00Z,2011-08-23T17:18:00Z,3,1360,3.048611111111111,2.1381944444444443
14419,1051.79,2011-11-29T11:22:00Z,2010-12-10T10:56:00Z,6,483,10.060416666666667,9.15
14420,387.52,2011-09-01T18:07:00Z,2011-09-01T18:07:00Z,1,334,98.77916666666667,97.86875
14421,813.11,2011-10-13T13:24:00Z,2011-05-12T10:49:00Z,2,365,56.97569444444444,56.06527777777778
14422,3807.59,2011-12-09T11:26:00Z,2011-03-17T17:26:00Z,6,2139,0.05763888888888889,-0.8527777777777777
14423,20.4,2011-05-05T15:12:00Z,2011-05-05T15:12:00Z,1,24,217.90069444444444,216.99027777777778
14426,3311.51,2011-11-16T12:25:00Z,2011-01-31T09:51:00Z,9,1981,23.016666666666666,22.10625
14427,287.74,2011-10-20T14:23:00Z,2011-10-07T09:10:00Z,2,156,49.93472222222222,49.02430555555556
14428,869.44,2011-12-02T13:17:00Z,2011-01-18T16:39:00Z,5,335,6.980555555555555,6.070138888888889
14431,368.36,2011-02-10T10:40:00Z,2011-02-10T10:40:00Z,1,122,302.08958333333334,301.1791666666667
14432,2118.83,2011-11-30T08:04:00Z,2011-09-11T14:09:00Z,6,1849,9.197916666666666,8.2875
14434,964.8,2011-11-18T08:56:00Z,2011-09-28T15:31:00Z,6,176,21.161805555555556,20.25138888888889
14436,76.56,2011-09-02T10:13:00Z,2011-09-02T10:13:00Z,1,128,98.10833333333333,97.19791666666667
14437,63,2010-12-09T09:27:00Z,2010-12-09T09:27:00Z,1,60,365.1402777777778,364.2298611111111
14438,131.9,2011-02-06T14:56:00Z,2011-02-06T14:56:00Z,1,82,305.91180555555553,305.00138888888887
14440,1920.0800000000002,2011-12-01T15:42:00Z,2010-12-09T12:49:00Z,5,528,7.879861111111111,6.969444444444444
14441,1525.79,2011-12-09T09:07:00Z,2011-03-29T12:01:00Z,4,431,0.15416666666666667,-0.75625
14443,1370.33,2011-10-17T10:10:00Z,2010-12-06T11:03:00Z,4,889,53.110416666666666,52.2
14446,957.17,2011-12-09T11:34:00Z,2011-04-07T12:10:00Z,4,735,0.052083333333333336,-0.8583333333333333
14447,1163.23,2011-11-21T08:28:00Z,2011-03-04T10:49:00Z,5,571,18.18125,17.270833333333332
14448,137.75,2011-11-30T13:50:00Z,2010-12-10T17:26:00Z,2,56,8.957638888888889,8.047222222222222
14449,855.67,2011-11-21T12:06:00Z,2010-12-02T14:09:00Z,4,712,18.02986111111111,17.119444444444444
14450,483.25,2011-06-12T10:46:00Z,2011-01-23T11:53:00Z,3,241,180.08541666666667,179.175
14451,643.9,2011-10-10T13:38:00Z,2011-05-29T12:35:00Z,2,378,59.96597222222222,59.05555555555556
14452,242.1,2011-11-29T12:06:00Z,2011-09-07T11:32:00Z,2,115,10.029861111111112,9.119444444444444
14453,119.93,2011-06-02T14:15:00Z,2011-06-02T14:15:00Z,1,49,189.94027777777777,189.0298611111111
14456,2845.36,2011-12-04T13:59:00Z,2011-07-20T13:06:00Z,9,2317,4.951388888888889,4.040972222222222
14457,68.64,2011-02-02T09:39:00Z,2011-02-02T09:39:00Z,1,52,310.13194444444446,309.2215277777778
14459,1333.86,2011-07-07T13:35:00Z,2011-07-07T13:35:00Z,1,550,154.96805555555557,154.0576388888889
14460,150,2011-08-21T14:19:00Z,2011-02-02T11:55:00Z,3,120,109.9375,109.02708333333334
14461,1732.46,2011-07-14T17:11:00Z,2011-03-23T12:15:00Z,3,668,147.81805555555556,146.9076388888889
14462,1797.13,2011-10-04T15:55:00Z,2011-01-04T12:45:00Z,11,896,65.87083333333334,64.96041666666666
14463,39.599999999999994,2011-05-18T14:42:00Z,2011-05-18T14:42:00Z,1,24,204.92152777777778,204.01111111111112
14465,550.24,2011-04-07T12:38:00Z,2011-02-10T12:13:00Z,3,306,246.0076388888889,245.09722222222223
14466,1400.65,2011-11-10T14:07:00Z,2010-12-02T13:36:00Z,7,793,28.945833333333333,28.035416666666666
14467,566.36,2011-11-22T12:48:00Z,2011-01-31T12:35:00Z,4,274,17.000694444444445,16.09027777777778
14470,365.64,2011-11-28T10:31:00Z,2011-02-25T11:56:00Z,2,154,11.095833333333333,10.185416666666667
14472,1653.1,2011-08-28T11:01:00Z,2010-12-19T14:03:00Z,8,1076,103.075,102.16458333333334
14473,196.18,2011-09-26T15:10:00Z,2011-03-02T13:56:00Z,2,52,73.90208333333334,72.99166666666666
14474,484.46,2011-10-24T13:26:00Z,2011-10-24T13:26:00Z,1,136,45.97430555555555,45.06388888888889
14475,911.8100000000001,2011-09-29T10:46:00Z,2011-02-08T10:12:00Z,3,411,71.08541666666666,70.175
14476,193,2011-03-27T15:39:00Z,2011-03-27T15:39:00Z,1,110,256.88194444444446,255.97152777777777
14477,83.2,2011-10-20T12:21:00Z,2011-10-20T12:21:00Z,1,40,50.019444444444446,49.109027777777776
14479,316.25,2011-03-31T09:07:00Z,2010-12-09T12:59:00Z,2,117,253.15416666666667,252.24375
14480,279.05,2011-11-28T16:35:00Z,2011-11-28T16:35:00Z,1,143,10.843055555555555,9.932638888888889
14481,554.91,2011-06-28T10:38:00Z,2011-02-25T13:53:00Z,2,393,164.09097222222223,163.18055555555554
14482,1082.88,2011-11-21T13:14:00Z,2011-04-14T16:41:00Z,6,702,17.98263888888889,17.072222222222223
14483,137.1,2011-03-03T10:26:00Z,2011-03-03T10:26:00Z,1,97,281.09930555555553,280.18888888888887
14484,301.76,2011-10-20T14:11:00Z,2011-10-20T14:11:00Z,1,162,49.94305555555555,49.03263888888889
14485,162.8,2011-11-01T12:25:00Z,2011-11-01T12:25:00Z,1,70,38.016666666666666,37.10625
14487,1027.6299999999999,2011-11-13T12:17:00Z,2010-12-06T13:22:00Z,6,703,26.022222222222222,25.111805555555556
14488,757.18,2011-10-03T09:30:00Z,2011-10-03T09:30:00Z,1,581,67.13819444444445,66.22777777777777
14489,433.5,2011-05-16T14:51:00Z,2011-05-16T14:51:00Z,1,263,206.9152777777778,206.0048611111111
14491,302.68,2011-06-17T15:22:00Z,2010-12-02T12:10:00Z,2,136,174.89375,173.98333333333332
14493,2229.33,2011-12-02T16:14:00Z,2011-07-07T16:59:00Z,5,1175,6.857638888888889,5.947222222222222
14494,139.56,2011-11-14T09:21:00Z,2011-11-14T09:21:00Z,1,92,25.144444444444446,24.23402777777778
14495,123.8,2011-10-20T12:28:00Z,2011-08-10T14:13:00Z,2,62,50.014583333333334,49.104166666666664
14496,333.67,2011-02-01T09:01:00Z,2010-12-01T15:35:00Z,2,117,311.15833333333336,310.24791666666664
14497,437.12,2011-02-03T17:01:00Z,2011-02-03T17:01:00Z,1,232,308.825,307.9145833333333
14498,1624.92,2011-10-28T12:09:00Z,2010-12-13T11:29:00Z,5,917,42.02777777777778,41.11736111111111
14499,808.44,2011-11-13T13:01:00Z,2011-03-06T11:55:00Z,3,496,25.991666666666667,25.08125
14500,218.10000000000002,2011-09-12T16:45:00Z,2011-06-03T10:08:00Z,2,52,87.83611111111111,86.92569444444445
14501,251.21,2011-06-09T12:02:00Z,2011-01-24T10:43:00Z,2,161,183.0326388888889,182.12222222222223
14502,2321.43,2011-11-20T11:50:00Z,2011-01-30T15:52:00Z,11,1472,19.040972222222223,18.130555555555556
14503,3028.06,2011-12-06T13:30:00Z,2011-06-14T10:00:00Z,6,1726,2.9715277777777778,2.061111111111111
14504,647.76,2011-10-23T16:00:00Z,2011-03-06T14:38:00Z,4,306,46.86736111111111,45.956944444444446
14505,5368.75,2011-11-22T15:45:00Z,2010-12-12T16:14:00Z,8,2497,16.877777777777776,15.967361111111112
14506,1873.25,2011-11-22T13:02:00Z,2010-12-05T14:25:00Z,5,665,16.990972222222222,16.080555555555556
14507,973.08,2011-10-30T13:18:00Z,2011-03-08T17:23:00Z,5,534,39.97986111111111,39.06944444444444
14508,240.35,2011-11-17T19:48:00Z,2011-09-11T11:29:00Z,2,127,21.709027777777777,20.79861111111111
14511,1249.01,2011-11-28T17:05:00Z,2011-07-29T12:13:00Z,5,735,10.822222222222223,9.911805555555556
14512,225.38,2011-06-05T12:39:00Z,2011-04-21T19:05:00Z,2,120,187.00694444444446,186.09652777777777
14513,183.75,2011-05-17T12:21:00Z,2011-02-24T09:36:00Z,2,57,206.01944444444445,205.10902777777778
14514,884.05,2011-10-09T16:05:00Z,2011-01-12T15:22:00Z,3,467,60.86388888888889,59.953472222222224
14515,1708.13,2011-11-22T11:37:00Z,2011-05-05T12:13:00Z,6,692,17.05,16.139583333333334
14517,304.95,2011-11-06T14:20:00Z,2011-07-21T11:42:00Z,2,89,32.93680555555556,32.02638888888889
14518,120.94,2011-10-06T14:43:00Z,2011-10-06T14:43:00Z,1,85,63.920833333333334,63.010416666666664
14520,43.2,2011-12-08T09:46:00Z,2011-12-08T09:46:00Z,1,16,1.1270833333333334,0.21666666666666667
14522,405.26,2011-09-29T09:37:00Z,2011-05-25T16:01:00Z,3,93,71.13333333333334,70.22291666666666
14523,160.91000000000003,2011-08-23T13:13:00Z,2011-08-23T13:13:00Z,1,106,107.98333333333333,107.07291666666667
14524,1610.08,2011-11-08T12:29:00Z,2010-12-14T11:01:00Z,9,658,31.01388888888889,30.103472222222223
14525,2449.11,2011-11-20T11:37:00Z,2010-12-13T17:40:00Z,9,1314,19.05,18.139583333333334
14527,6608.31,2011-12-07T12:19:00Z,2010-12-05T13:17:00Z,54,1861,2.0208333333333335,1.1104166666666666
14528,251.84,2011-11-02T17:09:00Z,2011-11-02T17:09:00Z,1,176,36.81944444444444,35.90902777777778
14529,550.91,2011-10-10T15:27:00Z,2011-08-21T14:10:00Z,3,323,59.890277777777776,58.97986111111111
14530,2413.6,2011-11-14T10:38:00Z,2011-02-16T10:47:00Z,6,964,25.090972222222224,24.180555555555557
14532,915.9,2011-04-17T13:05:00Z,2010-12-22T13:48:00Z,4,283,235.98888888888888,235.07847222222222
14533,789.24,2011-11-15T12:05:00Z,2010-12-22T11:07:00Z,6,537,24.030555555555555,23.12013888888889
14534,3953.23,2011-12-07T12:19:00Z,2011-01-25T12:33:00Z,18,1711,2.0208333333333335,1.1104166666666666
14535,2725.98,2011-10-10T15:39:00Z,2011-04-05T12:50:00Z,3,1558,59.88194444444444,58.97152777777778
14536,119.95,2011-03-25T12:21:00Z,2011-03-25T12:21:00Z,1,35,259.01944444444445,258.1090277777778
14537,355.56,2011-10-13T10:54:00Z,2011-10-13T10:54:00Z,1,120,57.079861111111114,56.169444444444444
14538,388.25,2011-10-06T10:31:00Z,2011-03-28T14:57:00Z,2,155,64.09583333333333,63.18541666666667
14539,517.32,2011-11-24T09:50:00Z,2011-10-26T12:03:00Z,2,380,15.124305555555555,14.213888888888889
14540,902.41,2011-11-30T10:15:00Z,2011-02-03T15:02:00Z,3,407,9.106944444444444,8.196527777777778
14541,1387.95,2011-10-12T10:08:00Z,2011-01-24T14:16:00Z,8,609,58.111805555555556,57.201388888888886
14542,103.25,2011-06-07T08:19:00Z,2011-06-07T08:19:00Z,1,19,185.1875,184.27708333333334
14543,1816.28,2011-11-11T12:45:00Z,2010-12-10T11:51:00Z,16,420,28.002777777777776,27.09236111111111
14544,1331.77,2011-11-15T15:06:00Z,2010-12-13T12:50:00Z,2,801,23.90486111111111,22.994444444444444
14546,2558.98,2011-12-04T13:00:00Z,2011-04-05T12:37:00Z,5,1312,4.992361111111111,4.081944444444445
14547,3461.36,2011-12-06T11:06:00Z,2011-10-16T14:35:00Z,8,2018,3.071527777777778,2.161111111111111
14549,268.93,2011-02-01T13:47:00Z,2011-02-01T13:47:00Z,1,99,310.95972222222224,310.0493055555556
14550,703.67,2011-11-29T12:12:00Z,2011-10-26T12:14:00Z,2,359,10.025694444444444,9.115277777777777
14551,148.23,2011-11-21T13:36:00Z,2011-05-19T18:21:00Z,2,103,17.96736111111111,17.056944444444444
14552,164.22,2011-07-11T12:49:00Z,2011-07-11T12:49:00Z,1,90,151,150.08958333333334
14553,609.87,2011-11-20T13:20:00Z,2011-01-04T15:40:00Z,5,456,18.978472222222223,18.068055555555556
14554,2046.98,2011-11-29T16:44:00Z,2011-10-18T13:04:00Z,4,1158,9.836805555555555,8.926388888888889
14555,251.70000000000002,2011-10-13T16:24:00Z,2011-02-10T17:19:00Z,2,86,56.85069444444444,55.94027777777778
14557,287.44,2011-09-15T15:48:00Z,2011-09-15T15:48:00Z,1,200,84.87569444444445,83.96527777777777
14560,1639.48,2011-11-23T09:35:00Z,2010-12-17T09:22:00Z,18,557,16.134722222222223,15.224305555555556
14561,1003.72,2011-09-25T12:39:00Z,2011-06-08T13:26:00Z,3,798,75.00694444444444,74.09652777777778
14562,4615.57,2011-12-06T11:05:00Z,2011-02-08T14:45:00Z,18,1791,3.0722222222222224,2.1618055555555555
14565,2794.11,2011-09-05T09:07:00Z,2010-12-13T13:25:00Z,4,1210,95.15416666666667,94.24375
14567,1377.3600000000001,2011-10-14T10:21:00Z,2011-08-01T13:48:00Z,2,400,56.102777777777774,55.19236111111111
14569,90.04,2011-12-08T14:58:00Z,2011-12-08T14:58:00Z,1,30,0.9104166666666667,0
14570,218.06,2011-03-04T10:58:00Z,2011-03-04T10:39:00Z,2,95,280.07708333333335,279.1666666666667
14572,2411.11,2011-12-06T14:40:00Z,2011-01-19T17:23:00Z,7,1151,2.9229166666666666,2.0125
14573,1151.2,2011-06-13T11:15:00Z,2010-12-02T19:59:00Z,9,452,179.06527777777777,178.1548611111111
14576,35.400000000000006,2010-12-02T17:51:00Z,2010-12-02T17:51:00Z,1,12,371.79027777777776,370.8798611111111
14577,859.71,2011-11-27T12:47:00Z,2010-12-12T11:26:00Z,4,353,12.001388888888888,11.090972222222222
14578,111.51,2011-12-06T17:18:00Z,2011-12-06T17:18:00Z,1,84,2.8131944444444446,1.9027777777777777
14581,103.92,2011-11-23T12:39:00Z,2011-11-23T12:39:00Z,1,85,16.006944444444443,15.096527777777778
14582,114.11000000000001,2011-10-30T11:56:00Z,2011-10-30T11:56:00Z,1,73,40.03680555555555,39.12638888888889
14583,916.15,2011-12-04T12:32:00Z,2011-05-18T11:28:00Z,5,682,5.011805555555555,4.101388888888889
14584,914.36,2011-06-23T18:33:00Z,2011-05-25T17:31:00Z,4,373,168.76111111111112,167.85069444444446
14585,157.05,2011-10-20T14:33:00Z,2011-10-20T14:33:00Z,1,91,49.92777777777778,49.017361111111114
14586,202.44,2011-03-08T10:04:00Z,2011-03-08T10:04:00Z,1,328,276.1145833333333,275.20416666666665
14587,1470.73,2011-11-21T11:34:00Z,2011-01-12T13:16:00Z,9,705,18.052083333333332,17.141666666666666
14589,39.75,2010-12-03T11:42:00Z,2010-12-03T11:42:00Z,1,5,371.0465277777778,370.1361111111111
14591,986.5600000000001,2011-11-24T13:57:00Z,2011-05-10T14:09:00Z,4,555,14.952777777777778,14.042361111111111
14592,542.99,2011-11-04T16:35:00Z,2011-10-06T18:08:00Z,3,406,34.84305555555556,33.93263888888889
14593,517.15,2011-11-18T12:48:00Z,2011-05-25T11:14:00Z,3,322,21.000694444444445,20.09027777777778
14594,363.33,2011-12-02T13:28:00Z,2010-12-01T13:54:00Z,2,183,6.972916666666666,6.0625
14595,1636.31,2011-11-20T12:12:00Z,2011-01-30T13:36:00Z,6,900,19.025694444444444,18.115277777777777
14597,295.74,2011-11-28T13:13:00Z,2011-11-28T13:13:00Z,1,216,10.983333333333333,10.072916666666666
14598,221.97,2011-10-26T13:19:00Z,2011-10-26T13:19:00Z,1,189,43.979166666666664,43.06875
14600,369.63,2011-02-07T09:48:00Z,2011-02-07T09:48:00Z,1,123,305.12569444444443,304.21527777777777
14601,123.96000000000001,2011-11-29T09:48:00Z,2011-11-29T09:48:00Z,1,96,10.125694444444445,9.215277777777779
14606,9942.11,2011-12-08T19:28:00Z,2010-12-01T16:57:00Z,90,5103,0.7229166666666667,-0.1875
14607,450.9,2011-11-21T12:38:00Z,2011-10-24T09:55:00Z,3,102,18.007638888888888,17.09722222222222
14608,1017.1500000000001,2011-12-05T16:52:00Z,2011-09-15T11:46:00Z,3,245,3.83125,2.9208333333333334
14616,10.08,2011-02-28T10:07:00Z,2011-02-28T10:07:00Z,1,24,284.1125,283.20208333333335
14618,408.84000000000003,2011-11-30T13:45:00Z,2011-01-06T11:59:00Z,3,178,8.96111111111111,8.050694444444444
14619,368.94,2011-04-08T07:37:00Z,2011-04-08T07:37:00Z,1,150,245.21666666666667,244.30625
14620,384.34000000000003,2011-05-18T11:58:00Z,2011-03-01T08:30:00Z,2,178,205.03541666666666,204.125
14621,1631.67,2011-12-08T16:22:00Z,2010-12-16T13:00:00Z,5,902,0.8520833333333333,-0.058333333333333334
14622,320.58000000000004,2011-06-08T12:42:00Z,2011-06-08T12:42:00Z,1,146,184.0048611111111,183.09444444444443
14623,801.2,2011-11-07T13:56:00Z,2011-04-18T13:54:00Z,5,368,31.95347222222222,31.043055555555554
14624,225.85,2011-10-13T13:44:00Z,2011-10-11T14:39:00Z,2,162,56.96180555555556,56.05138888888889
14625,852.98,2011-05-27T15:32:00Z,2010-12-13T15:36:00Z,2,332,195.88680555555555,194.9763888888889
14626,2261.2200000000003,2011-11-16T10:37:00Z,2011-04-20T13:18:00Z,4,1246,23.091666666666665,22.18125
14628,655.01,2011-09-09T14:58:00Z,2011-04-11T14:43:00Z,2,271,90.91041666666666,90
14629,794.01,2011-12-05T16:55:00Z,2011-10-23T16:13:00Z,2,366,3.8291666666666666,2.91875
14631,755.82,2011-10-20T11:17:00Z,2011-02-14T09:31:00Z,3,430,50.06388888888889,49.15347222222222
14632,95.84,2011-03-22T08:49:00Z,2011-03-22T08:49:00Z,1,48,262.1666666666667,261.25625
14633,344.90000000000003,2011-03-18T17:07:00Z,2011-03-18T17:07:00Z,1,96,265.8208333333333,264.91041666666666
14636,609.85,2011-11-03T16:12:00Z,2011-03-16T09:52:00Z,2,241,35.859027777777776,34.94861111111111
14638,418.6,2011-10-20T10:10:00Z,2011-10-20T10:10:00Z,1,164,50.110416666666666,49.2
14639,2573.87,2011-10-18T15:06:00Z,2010-12-13T13:50:00Z,6,1279,51.90486111111111,50.99444444444445
14640,1822.71,2011-11-15T13:07:00Z,2011-04-26T12:31:00Z,6,791,23.9875,23.077083333333334
14641,110.46,2011-11-18T10:42:00Z,2011-11-18T10:42:00Z,1,90,21.088194444444444,20.177777777777777
14642,19.8,2011-10-12T11:08:00Z,2011-10-12T11:08:00Z,1,4,58.07013888888889,57.15972222222222
14643,343.57,2011-06-22T14:41:00Z,2010-12-16T17:53:00Z,2,303,169.92222222222222,169.01180555555555
14644,420.82,2011-10-03T08:30:00Z,2011-02-14T14:14:00Z,2,196,67.17986111111111,66.26944444444445
14645,436.42,2011-07-06T09:15:00Z,2011-03-09T09:52:00Z,2,324,156.1486111111111,155.23819444444445
14647,236.04,2011-05-22T13:40:00Z,2011-05-22T13:40:00Z,1,91,200.96458333333334,200.05416666666667
14649,1072.16,2011-12-05T12:30:00Z,2011-05-11T14:37:00Z,4,599,4.013194444444444,3.102777777777778
14651,602.9,2011-10-03T15:52:00Z,2011-05-12T16:29:00Z,2,340,66.87291666666667,65.9625
14652,114.17999999999999,2011-09-23T14:21:00Z,2011-09-23T14:21:00Z,1,53,76.93611111111112,76.02569444444444
14653,1716.15,2011-12-08T13:45:00Z,2011-01-05T13:40:00Z,7,928,0.9611111111111111,0.050694444444444445
14655,939.2800000000001,2011-12-01T16:28:00Z,2011-05-01T14:59:00Z,4,470,7.847916666666666,6.9375
14656,278.3,2011-06-23T13:51:00Z,2011-03-01T13:19:00Z,2,119,168.95694444444445,168.04652777777778
14657,807.37,2011-11-22T12:47:00Z,2011-01-17T15:19:00Z,4,463,17.00138888888889,16.090972222222224
14658,207.2,2011-12-04T15:35:00Z,2011-08-14T15:42:00Z,2,46,4.884722222222222,3.9743055555555555
14659,2478.93,2011-12-01T12:17:00Z,2011-01-28T12:43:00Z,9,1191,8.022222222222222,7.111805555555556
14660,273.24,2011-09-14T11:34:00Z,2011-08-31T10:40:00Z,2,227,86.05208333333333,85.14166666666667
14661,41.05,2011-11-13T11:51:00Z,2011-11-13T11:51:00Z,1,29,26.040277777777778,25.12986111111111
14662,719.95,2011-11-11T12:13:00Z,2011-01-27T17:41:00Z,4,512,28.025,27.114583333333332
14664,636.24,2011-11-20T10:59:00Z,2011-11-06T14:56:00Z,2,465,19.07638888888889,18.165972222222223
14665,1635.45,2011-10-10T09:14:00Z,2011-02-02T09:08:00Z,4,701,60.14930555555556,59.23888888888889
14666,195.25,2011-11-15T12:57:00Z,2011-11-15T12:57:00Z,1,161,23.994444444444444,23.084027777777777
14667,6977.79,2011-11-29T11:30:00Z,2010-12-06T13:13:00Z,25,3326,10.05486111111111,9.144444444444444
14669,1185.92,2011-04-12T11:43:00Z,2011-01-11T12:30:00Z,3,718,241.04583333333332,240.13541666666666
14670,392.86,2011-03-04T14:13:00Z,2011-03-04T13:58:00Z,2,326,279.94166666666666,279.03125
14672,686.52,2011-04-19T10:19:00Z,2011-01-07T15:48:00Z,2,349,234.10416666666666,233.19375
14673,1334.64,2011-12-06T14:31:00Z,2010-12-07T12:49:00Z,5,704,2.9291666666666667,2.01875
14675,496.21,2011-11-23T12:58:00Z,2011-11-23T12:58:00Z,1,267,15.99375,15.083333333333334
14676,838.12,2011-11-08T13:29:00Z,2011-03-01T14:26:00Z,5,292,30.97222222222222,30.061805555555555
